,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct
5941,3550700,ブラック湖 (サスカチュワン州),湖岸の地域区分,27,10,サスカチュワン州,27,63,サスカチュワン州,27,18,27,71,,,,True,,,5633,5641,7253,7261,
5942,3550700,ブラック湖 (サスカチュワン州),湖岸の地域区分,47,0,ブラックレイク,47,0,ブラックレイク,47,7,47,7,,,,True,,,6215,6222,13219,13226,True
5943,3550700,ブラック湖 (サスカチュワン州),湖岸の地域区分,49,10,サスカチュワン州,49,196,サスカチュワン州,49,18,49,204,,,,True,,,6240,6248,13790,13798,
5944,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,0,北緯59度12分00秒,38,469,北緯59度12分00秒,38,11,38,480,True,,True,True,True,,5852,5863,9612,9623,
5945,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,27,北緯59.20000度,38,674,北緯59.20000度,38,38,38,685,True,,True,True,True,,5879,5890,9817,9828,
5946,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,78,北緯59度12分00秒,38,1418,北緯59度12分00秒,38,89,38,1429,True,,True,True,True,,5930,5941,10561,10572,
5947,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,105,北緯59.20000,38,1623,北緯59.20000,38,115,38,1633,True,,,,,,5957,5967,10766,10776,
5948,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,105,北緯59.20000度,38,1623,北緯59.20000度,38,116,38,1634,,,True,True,True,,5957,5968,10766,10777,
5949,3550700,ブラック湖 (サスカチュワン州),座標・緯度,38,54,59.,38,753,59.,38,57,38,756,,,,,True,,5906,5909,9896,9899,
5950,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,12,西経105度15分02秒,38,512,西経105度15分02秒,38,24,38,524,True,,True,True,True,,5864,5876,9655,9667,
5951,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,39,西経105.25056度,38,686,西経105.25056度,38,51,38,698,True,,True,True,True,,5891,5903,9829,9841,
5952,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,90,西経105度15分02秒,38,1461,西経105度15分02秒,38,102,38,1473,True,,True,True,True,,5942,5954,10604,10616,
5953,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,117,西経,38,1635,西経,38,119,38,1637,True,,,,,,5969,5971,10778,10780,
5954,3550700,ブラック湖 (サスカチュワン州),座標・経度,43,0,17 km (11,43,0,17&#160;km (11,43,9,43,14,,True,,,,,6147,6156,12401,12415,
5955,3550700,ブラック湖 (サスカチュワン州),座標・経度,43,12,")水面積
464 k",43,22,")</td></tr><tr class=""note"" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap;"">水面積</th><td class="""" style="""" itemprop="""">
464&#160;k",44,5,44,10,,True,,,,,6159,6168,12423,12585,
5956,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,117,西経105.25056度,38,1635,西経105.25056度,38,129,38,1647,,,True,True,True,,5969,5981,10778,10790,
5957,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,65,105.25056,38,764,105.25056,38,74,38,773,,,,,True,,5917,5926,9907,9916,
5958,3550700,ブラック湖 (サスカチュワン州),座標・経度,38,147,25056,38,1717,25056,38,152,38,1722,,,,,True,,5999,6004,10860,10865,
5959,3550700,ブラック湖 (サスカチュワン州),島,39,0,フォンデュラク,39,0,フォンデュラク,39,7,39,7,True,,,,,,6086,6093,11375,11382,
5960,3550700,ブラック湖 (サスカチュワン州),島,39,22,スーター,39,183,スーター,39,26,39,187,True,,,,,,6108,6112,11558,11562,
5961,3550700,ブラック湖 (サスカチュワン州),島,46,0,ファー島,46,0,ファー島,46,4,46,4,True,,True,True,True,,6201,6205,13061,13065,True
5962,3550700,ブラック湖 (サスカチュワン州),島,47,0,ブラック,47,0,ブラック,47,4,47,4,True,,,,,,6215,6219,13219,13223,
5963,3550700,ブラック湖 (サスカチュワン州),島,38,0,北緯59度12分00秒,38,469,北緯59度12分00秒,38,11,38,480,,True,,,,,5852,5863,9612,9623,
5964,3550700,ブラック湖 (サスカチュワン州),島,38,27,北緯59.20000度,38,674,北緯59.20000度,38,38,38,685,,True,,,,,5879,5890,9817,9828,
5965,3550700,ブラック湖 (サスカチュワン州),島,38,78,北緯59度12分,38,1418,北緯59度12分,38,86,38,1426,,True,,,,,5930,5938,10561,10569,
5966,3550700,ブラック湖 (サスカチュワン州),島,38,78,北緯59度12分00秒,38,1418,北緯59度12分00秒,38,89,38,1429,,True,,,,,5930,5941,10561,10572,
5967,3550700,ブラック湖 (サスカチュワン州),島,38,105,北緯59.20000度,38,1623,北緯59.20000度,38,116,38,1634,,True,,,,,5957,5968,10766,10777,
5968,3550700,ブラック湖 (サスカチュワン州),島,46,5,ピック島,46,5,ピック島,46,9,46,9,,,True,True,True,,6206,6210,13066,13070,True
5969,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,39,0,フォンデュラク川,39,0,フォンデュラク川,39,8,39,8,True,True,True,True,True,,6086,6094,11375,11383,True
5970,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,39,9,クリー川,39,166,クリー川,39,13,39,170,True,True,True,True,True,,6095,6099,11541,11545,True
5971,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,39,14,チップマン川,39,175,チップマン川,39,20,39,181,True,True,True,True,True,,6100,6106,11550,11556,True
5972,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,39,22,スーター川,39,183,スーター川,39,27,39,188,True,True,True,True,True,,6108,6113,11558,11563,True
5973,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,40,0,フォンデュラク川,40,0,フォンデュラク川,40,8,40,8,True,True,True,True,True,,6117,6125,11801,11809,True
5974,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,46,0,ファー,46,0,ファー,46,3,46,3,True,,,,,,6201,6204,13061,13064,
5975,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,46,5,ピック,46,5,ピック,46,8,46,8,True,,,,,,6206,6209,13066,13069,
5976,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,47,0,ブラック,47,0,ブラック,47,4,47,4,True,,,,,,6215,6219,13219,13223,
5977,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,47,4,レイク,47,4,レイク,47,7,47,7,True,,,,,,6219,6222,13223,13226,
5978,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,50,10,フォンデュラク川,50,122,フォンデュラク川,50,18,50,130,True,True,True,,True,,6265,6273,13931,13939,True
5979,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,50,44,フォンデュラク川,50,156,フォンデュラク川,50,52,50,164,True,True,,,True,,6299,6307,13965,13973,True
5980,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,50,82,クリー川,50,446,クリー川,50,86,50,450,True,True,True,True,True,,6337,6341,14255,14259,True
5981,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,50,96,チップマン川,50,559,チップマン川,50,102,50,565,True,True,True,True,True,,6351,6357,14368,14374,True
5982,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,51,20,フォンデュラク川,51,27,フォンデュラク川,51,28,51,35,True,True,True,,True,,6383,6391,14407,14415,True
5983,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,40,0,フォンデュ,40,0,フォンデュ,40,5,40,5,,True,,,,,6117,6122,11801,11806,
5984,3550700,ブラック湖 (サスカチュワン州),流入・流出河川,51,7,ブラックレイク,51,14,ブラックレイク,51,14,51,21,,True,,,,,6370,6377,14394,14401,
5985,3550700,ブラック湖 (サスカチュワン州),国,41,0,カナダ,41,0,カナダ,41,3,41,3,True,True,True,True,True,,6126,6129,11954,11957,True
5986,3550700,ブラック湖 (サスカチュワン州),国,49,6,カナダ,49,77,カナダ,49,9,49,80,True,True,True,True,True,,6236,6239,13671,13674,True
5987,3550700,ブラック湖 (サスカチュワン州),種類,49,23,湖,49,213,湖,49,24,49,214,True,True,True,True,True,,6253,6254,13807,13808,True
5988,3550700,ブラック湖 (サスカチュワン州),種類,50,0,ウォラストン湖,50,108,ウォラストン湖,50,7,50,115,,,,True,,,6255,6262,13917,13924,
5989,3550700,ブラック湖 (サスカチュワン州),種類,50,87,セルウィン湖,50,546,セルウィン湖,50,93,50,552,,,,True,,,6342,6348,14355,14361,
5990,3550700,ブラック湖 (サスカチュワン州),動物,34,4,Black Lake,34,274,Black Lake,34,14,34,284,,True,,,,,5743,5753,7826,7836,
5991,3550700,ブラック湖 (サスカチュワン州),動物,51,7,ブラックレイク,51,14,ブラックレイク,51,14,51,21,,,True,,,,6370,6377,14394,14401,
5992,3550700,ブラック湖 (サスカチュワン州),幅,38,12,西経105度15分02秒,38,512,西経105度15分02秒,38,24,38,524,,True,,,,,5864,5876,9655,9667,
5993,3550700,ブラック湖 (サスカチュワン州),幅,38,39,西経105.25056度,38,686,西経105.25056度,38,51,38,698,,True,,,,,5891,5903,9829,9841,
5994,3550700,ブラック湖 (サスカチュワン州),幅,38,90,西経105度15分02秒,38,1461,西経105度15分02秒,38,102,38,1473,,True,,,,,5942,5954,10604,10616,
5995,3550700,ブラック湖 (サスカチュワン州),幅,38,117,西経105.25056度,38,1635,西経105.25056度,38,129,38,1647,,True,,,,,5969,5981,10778,10790,
5996,3550700,ブラック湖 (サスカチュワン州),幅,43,0,17 km,43,0,17&#160;km,43,5,43,10,,,True,True,True,,6147,6152,12401,12411,True
5997,3550700,ブラック湖 (サスカチュワン州),幅,43,7,11 mi,43,12,11&#160;mi,43,12,43,22,,,True,True,True,,6154,6159,12413,12423,True
5998,3550700,ブラック湖 (サスカチュワン州),長さ,42,0,55 km (34,42,0,55&#160;km (34,42,9,42,14,,True,,,,,6131,6140,12227,12241,
5999,3550700,ブラック湖 (サスカチュワン州),長さ,42,12,")最大幅
17 km",42,22,")</td></tr><tr class=""note"" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap;"">最大幅</th><td class="""" style="""" itemprop="""">
17&#160;km",43,5,43,10,,True,,,,,6143,6152,12249,12411,
6000,3550700,ブラック湖 (サスカチュワン州),長さ,42,0,55 km,42,0,55&#160;km,42,5,42,10,,,True,True,True,,6131,6136,12227,12237,True
6001,3550700,ブラック湖 (サスカチュワン州),長さ,42,7,34 mi,42,12,34&#160;mi,42,12,42,22,,,True,True,True,,6138,6143,12239,12249,True
6002,3550700,ブラック湖 (サスカチュワン州),面積,44,0,464 km2 (179,44,0,464&#160;km<sup>2</sup> (179,44,12,44,28,,True,,,,,6163,6175,12575,12603,
6003,3550700,ブラック湖 (サスカチュワン州),面積,44,14,"q mi)水面標高
281 m (92",44,35,"q&#160;mi)</td></tr><tr class=""note"" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap;"">水面標高</th><td class="""" style="""" itemprop="""">
281&#160;m (92",45,9,45,14,,True,,,,,6177,6195,12610,12786,
6004,3550700,ブラック湖 (サスカチュワン州),面積,44,0,464 km2,44,0,464&#160;km<sup>2,44,7,44,17,,,True,True,True,,6163,6170,12575,12592,True
6005,3550700,ブラック湖 (サスカチュワン州),面積,44,9,179 sq mi,44,25,179&#160;sq&#160;mi,44,18,44,44,,,True,True,True,,6172,6181,12600,12619,True
6006,3550700,ブラック湖 (サスカチュワン州),水面標高,45,0,281 m (922,45,0,281&#160;m (922,45,10,45,15,,True,,,,,6186,6196,12772,12787,
6007,3550700,ブラック湖 (サスカチュワン州),水面標高,45,12,"t)島
ファー島、ピッ",45,22,"t)</td></tr><tr style=""""><th scope=""col"" colspan=""2"" class="""" style=""text-align:center; border-bottom: #cedeff 1px solid""></th></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap;"">島</th><td class="""" style="""" itemprop="""">
ファー島、ピッ",46,7,46,7,,True,,,,,6198,6208,12794,13068,
6008,3550700,ブラック湖 (サスカチュワン州),水面標高,45,0,281 m,45,0,281&#160;m,45,5,45,10,,,True,True,True,,6186,6191,12772,12782,True
6009,3550700,ブラック湖 (サスカチュワン州),水面標高,45,7,922 ft,45,12,922&#160;ft,45,13,45,23,,,,True,True,,6193,6199,12784,12795,True
6010,3550700,ブラック湖 (サスカチュワン州),最大水深,46,0,ファー島,46,0,ファー島,46,4,46,4,,True,,,,,6201,6205,13061,13065,
6011,3550700,ブラック湖 (サスカチュワン州),最大水深,46,5,ピック島,46,5,ピック島,46,9,46,9,,True,,,,,6206,6210,13066,13070,
6012,3550700,ブラック湖 (サスカチュワン州),周囲長,42,0,55 km,42,0,55&#160;km,42,5,42,10,,,,,True,,6131,6136,12227,12237,
6013,3550700,ブラック湖 (サスカチュワン州),周囲長,42,7,34 mi,42,12,34&#160;mi,42,12,42,22,,,,,True,,6138,6143,12239,12249,
6014,3608508,マンコ湖 (チリ),別名,35,5,Laguna El Manco,35,15,Laguna El Manco,35,20,35,30,True,,,True,True,,2307,2322,4445,4460,True
6015,3608508,マンコ湖 (チリ),別名,35,0,マンコ湖,35,6,マンコ湖,35,4,35,10,,,,True,,,2302,2306,4436,4440,
6016,3608508,マンコ湖 (チリ),読み,35,21,まんここ,35,31,まんここ,35,25,35,35,True,True,,,True,,2323,2327,4461,4465,True
6017,3608508,マンコ湖 (チリ),国,35,28,チリ,35,89,チリ,35,30,35,91,True,True,True,,True,,2330,2332,4519,4521,True
6018,3608508,マンコ湖 (チリ),種類,35,33,湖,35,98,湖,35,34,35,99,True,True,True,True,True,,2335,2336,4528,4529,True
6019,3608508,マンコ湖 (チリ),種類,35,89,ラハ湖,35,744,ラハ湖,35,92,35,747,,,,True,,,2391,2394,5174,5177,
6020,3608508,マンコ湖 (チリ),種類,35,65,湖,35,509,湖,35,66,35,510,,,,,True,,2367,2368,4939,4940,
6021,3608508,マンコ湖 (チリ),所在地,35,35,ビオビオ州トルパン東部,35,181,"ビオビオ州</a><a href=""/index.php?title=%E3%83%88%E3%83%AB%E3%83%91%E3%83%B3&amp;action=edit&amp;redlink=1"" class=""new"" title=""トルパン (存在しないページ)"">トルパン</a>東部",35,46,35,330,True,True,True,True,True,,2337,2348,4611,4760,True
6022,3608508,マンコ湖 (チリ),所在地,36,5,ビオビオ州,36,12,ビオビオ州,36,10,36,17,True,True,,,True,,2428,2433,5446,5451,True
6023,3608508,マンコ湖 (チリ),流入・流出河川,35,51,マンコ川,35,491,マンコ川,35,55,35,495,True,True,True,True,True,,2353,2357,4921,4925,True
6024,3608508,マンコ湖 (チリ),公園,35,98,ラグナ・デル・ラハ国立公園,35,977,ラグナ・デル・ラハ国立公園,35,111,35,990,True,,,True,True,,2400,2413,5407,5420,
6025,3608508,マンコ湖 (チリ),湖岸の地域区分,36,34,トルパンの,36,41,トルパンの,36,39,36,46,True,,,,,,2457,2462,5475,5480,
6026,3608508,マンコ湖 (チリ),湖岸の地域区分,35,35,ビ,35,181,ビ,35,36,35,182,,True,,,,,2337,2338,4611,4612,
6027,3608508,マンコ湖 (チリ),湖岸の地域区分,36,5,ビオビオ州,36,12,ビオビオ州,36,10,36,17,,True,,,,,2428,2433,5446,5451,
6028,3608508,マンコ湖 (チリ),湖岸の地域区分,35,35,ビオビオ州,35,181,ビオビオ州,35,40,35,186,,,,True,,,2337,2342,4611,4616,
6029,3608508,マンコ湖 (チリ),座標・緯度,46,4,南緯37度15分08秒,46,503,南緯37度15分08秒,46,15,46,514,True,,True,True,True,,2687,2698,7187,7198,
6030,3608508,マンコ湖 (チリ),座標・緯度,46,30,南緯37.25234度,46,707,南緯37.25234度,46,41,46,718,True,True,True,True,True,,2713,2724,7391,7402,
6031,3608508,マンコ湖 (チリ),座標・緯度,46,57,37.25234,46,786,37.25234,46,65,46,794,,,,,True,,2740,2748,7470,7478,
6032,3608508,マンコ湖 (チリ),座標・経度,46,16,西経71度38分40秒,46,546,西経71度38分40秒,46,27,46,557,True,,True,True,True,,2699,2710,7230,7241,
6033,3608508,マンコ湖 (チリ),座標・経度,46,42,西経71.64451度,46,719,西経71.64451度,46,53,46,730,True,True,True,True,True,,2725,2736,7403,7414,
6034,3608508,マンコ湖 (チリ),座標・経度,46,67,-,46,796,-,46,68,46,797,True,,,,,,2750,2751,7480,7481,
6035,3608508,マンコ湖 (チリ),座標・経度,46,68,71.64451,46,797,71.64451,46,76,46,805,,,,,True,,2751,2759,7481,7489,
6036,3608508,マンコ湖 (チリ),動物,35,5,Laguna El Manco,35,15,Laguna El Manco,35,20,35,30,,True,,,,,2307,2322,4445,4460,
6037,3608508,マンコ湖 (チリ),面積,35,70,0.25km2,35,514,0.25km<sup>2,35,77,35,526,,True,,True,True,,2372,2379,4944,4956,True
6038,3608508,マンコ湖 (チリ),産業,36,14,観光,36,21,観光,36,16,36,23,,True,,,,,2437,2439,5455,5457,True
6039,376231,中綱湖,所在地,36,0,長野県大町市,36,61,"長野県</a><a href=""/index.php/%E5%A4%A7%E7%94%BA%E5%B8%82"" title=""大町市"">大町市",36,6,36,132,True,True,True,True,True,,2239,2245,4754,4825,True
6040,376231,中綱湖,所在地,51,12,長野県大町市北部,51,83,"長野県</a><a href=""/index.php/%E5%A4%A7%E7%94%BA%E5%B8%82"" title=""大町市"">大町市</a>北部",51,20,51,160,True,True,True,True,True,,2599,2607,9877,9954,True
6041,376231,中綱湖,所在地,52,0,仁科三湖の中間,52,71,仁科三湖</a>の中間,52,7,52,82,,True,,,True,,2612,2619,10075,10086,True
6042,376231,中綱湖,所在地,72,0,糸魚川静岡構造線による地溝上,72,114,糸魚川静岡構造線</a>による地溝上,72,14,72,132,,True,,,,,2809,2823,12159,12177,
6043,376231,中綱湖,所在地,72,23,西側には北アルプスが控え,72,141,"西側には<a href=""/index.php/%E9%A3%9B%E9%A8%A8%E5%B1%B1%E8%84%88"" title=""飛騨山脈"">北アルプス</a>が控え",72,35,72,228,,True,,,,,2832,2844,12186,12273,
6044,376231,中綱湖,座標・緯度,41,0,北緯36度35分53秒,41,542,北緯36度35分53秒,41,11,41,553,True,,True,True,True,,2252,2263,5790,5801,
6045,376231,中綱湖,座標・緯度,41,27,北緯36.59806度,41,747,北緯36.59806度,41,38,41,758,True,,True,True,True,,2279,2290,5995,6006,
6046,376231,中綱湖,座標・緯度,41,77,北緯36度35分53秒,41,1369,北緯36度35分53秒,41,88,41,1380,True,,True,True,True,,2329,2340,6617,6628,
6047,376231,中綱湖,座標・緯度,41,104,北緯36.59806度,41,1574,北緯36.59806度,41,115,41,1585,True,,True,True,True,,2356,2367,6822,6833,
6048,376231,中綱湖,座標・緯度,44,0,5.7 m,44,0,5.7 m,44,5,44,5,,True,,,,,2505,2510,7845,7850,
6049,376231,中綱湖,座標・緯度,72,27,北,72,216,北,72,28,72,217,,True,,,,,2836,2837,12261,12262,
6050,376231,中綱湖,座標・緯度,41,54,36.59806,41,826,36.59806,41,62,41,834,,,,True,True,,2306,2314,6074,6082,
6051,376231,中綱湖,座標・緯度,41,131,36.59806,41,1653,36.59806,41,139,41,1661,,,,True,True,,2383,2391,6901,6909,
6052,376231,中綱湖,座標・経度,41,12,東経137度50分36秒,41,585,東経137度50分36秒,41,24,41,597,True,,True,True,True,,2264,2276,5833,5845,
6053,376231,中綱湖,座標・経度,41,39,東経137.84333度,41,759,東経137.84333度,41,51,41,771,True,,True,True,True,,2291,2303,6007,6019,
6054,376231,中綱湖,座標・経度,41,64,137,41,836,137,41,67,41,839,True,,,,,,2316,2319,6084,6087,
6055,376231,中綱湖,座標・経度,41,89,東経137度50分36秒,41,1412,東経137度50分36秒,41,101,41,1424,True,,True,True,True,,2341,2353,6660,6672,
6056,376231,中綱湖,座標・経度,41,116,東経137.84333度,41,1586,東経137.84333度,41,128,41,1598,True,,True,True,True,,2368,2380,6834,6846,
6057,376231,中綱湖,座標・経度,41,141,137,41,1663,137,41,144,41,1666,True,,,,,,2393,2396,6911,6914,
6058,376231,中綱湖,座標・経度,41,64,137.84333,41,836,137.84333,41,73,41,845,,,,,True,,2316,2325,6084,6093,
6059,376231,中綱湖,座標・経度,41,141,137.84333,41,1663,137.84333,41,150,41,1672,,,,,True,,2393,2402,6911,6920,
6060,376231,中綱湖,成因,47,4,断層湖,47,4,断層湖,47,7,47,7,True,,,True,True,,2540,2543,8588,8591,True
6061,376231,中綱湖,成因,72,0,糸魚川静岡構造線による地溝上に出来た構造湖,72,114,糸魚川静岡構造線</a>による地溝上に出来た構造湖,72,21,72,139,True,,,,,,2809,2830,12159,12184,True
6062,376231,中綱湖,成因,43,0,12.0 m,43,0,"12.0 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",43,6,43,77,,True,,,,,2495,2501,7596,7673,
6063,376231,中綱湖,成因,72,0,糸魚川静岡構造線による地溝上に出来た,72,114,糸魚川静岡構造線</a>による地溝上に出来た,72,18,72,136,,True,,True,,,2809,2827,12159,12181,
6064,376231,中綱湖,成因,47,0,構造湖,47,0,構造湖,47,3,47,3,,,True,True,True,,2536,2539,8584,8587,True
6065,376231,中綱湖,水質（淡水・汽水）,47,8,淡水,47,133,淡水,47,10,47,135,True,,,,,,2544,2546,8717,8719,
6066,376231,中綱湖,水質（淡水・汽水）,48,0,淡水,48,0,淡水,48,2,48,2,True,True,True,True,True,True,2549,2551,8761,8763,True
6067,376231,中綱湖,読み,51,4,なかつなこ,51,14,なかつなこ,51,9,51,19,True,True,True,True,True,,2591,2596,9808,9813,True
6068,376231,中綱湖,種類,51,23,湖,51,204,湖,51,24,51,205,True,True,True,True,True,,2610,2611,9998,9999,True
6069,376231,中綱湖,種類,52,18,湖,52,93,湖,52,19,52,94,True,True,,,True,,2630,2631,10097,10098,True
6070,376231,中綱湖,種類,72,18,構造湖,72,136,構造湖,72,21,72,139,True,True,True,True,True,,2827,2830,12181,12184,
6071,376231,中綱湖,種類,49,0,中栄養湖,49,0,中栄養湖,49,4,49,4,,True,True,True,True,,2554,2558,8995,8999,True
6072,376231,中綱湖,面積,67,4,0.14km2,67,12,0.14km<sup>2,67,11,67,24,True,True,True,,True,,2679,2686,11333,11345,
6073,376231,中綱湖,最大水深,68,6,12m,68,10,12m,68,9,68,13,True,True,,,True,,2692,2695,11366,11369,
6074,376231,中綱湖,最大水深,43,0,12.0 m,43,0,"12.0 <a href=""/index.php/%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""メートル"">m",43,6,43,77,,,True,True,True,True,2495,2501,7596,7673,True
6075,376231,中綱湖,最大水深,69,5,",200m",69,9,",200m",69,10,69,14,,,,,True,,2700,2705,11383,11388,
6076,376231,中綱湖,周囲長,69,4,"2,200m",69,8,"2,200m",69,10,69,14,True,True,,,True,,2699,2705,11382,11388,
6077,376231,中綱湖,周囲長,42,0,2.20  km,42,0,"2.20  <a href=""/index.php/%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""キロメートル"">km",42,8,42,99,,True,True,True,True,True,2483,2491,7325,7424,True
6078,376231,中綱湖,流入・流出河川,73,14,農具川,73,79,農具川,73,17,73,82,True,True,,True,,,2862,2865,12356,12359,True
6079,376231,中綱湖,動物,80,0,コイ,80,54,コイ,80,2,80,56,True,,True,True,True,,2916,2918,13087,13089,True
6080,376231,中綱湖,動物,80,3,フナ類,80,112,フナ</a>類,80,6,80,119,True,,True,True,,,2919,2922,13145,13152,
6081,376231,中綱湖,動物,80,10,ワカサギ,80,194,ワカサギ,80,14,80,198,True,,True,True,True,,2926,2930,13227,13231,True
6082,376231,中綱湖,動物,80,31,ヘラブナ,80,320,ヘラブナ,80,35,80,324,True,,,True,True,,2947,2951,13353,13357,True
6083,376231,中綱湖,動物,84,2,ブラックバス類,84,97,ブラックバス</a>類,84,9,84,108,True,,,,,,3011,3018,13608,13619,
6084,376231,中綱湖,動物,84,2,ブラックバス,84,97,ブラックバス,84,8,84,103,,,,True,,,3011,3017,13608,13614,True
6085,376231,中綱湖,動物,80,3,フナ,80,112,フナ,80,5,80,114,,,,,True,,2919,2921,13145,13147,True
6086,376231,中綱湖,島,41,0,北緯36度35分53秒,41,542,北緯36度35分53秒,41,11,41,553,,True,,,,,2252,2263,5790,5801,
6087,376231,中綱湖,島,41,27,北緯36.59806度,41,747,北緯36.59806度,41,38,41,758,,True,,,,,2279,2290,5995,6006,
6088,376231,中綱湖,島,41,54,36.59806,41,826,36.59806,41,62,41,834,,True,,,,,2306,2314,6074,6082,
6089,376231,中綱湖,島,41,77,北緯36度35分53秒,41,1369,北緯36度35分53秒,41,88,41,1380,,True,,,,,2329,2340,6617,6628,
6090,376231,中綱湖,島,41,104,北緯36.59806度,41,1574,北緯36.59806度,41,115,41,1585,,True,,,,,2356,2367,6822,6833,
6091,376231,中綱湖,島,41,131,36.59806,41,1653,36.59806,41,139,41,1661,,True,,,,,2383,2391,6901,6909,
6092,376231,中綱湖,幅,41,12,東経137度50分36秒,41,585,東経137度50分36秒,41,24,41,597,,True,,,,,2264,2276,5833,5845,
6093,376231,中綱湖,幅,41,39,東経137.84333度,41,759,東経137.84333度,41,51,41,771,,True,,,,,2291,2303,6007,6019,
6094,376231,中綱湖,幅,41,64,137.84333,41,836,137.84333,41,73,41,845,,True,,,,,2316,2325,6084,6093,
6095,376231,中綱湖,幅,41,89,東経137度50分36秒,41,1412,東経137度50分36秒,41,101,41,1424,,True,,,,,2341,2353,6660,6672,
6096,376231,中綱湖,幅,41,116,東経137.84333度,41,1586,東経137.84333度,41,128,41,1598,,True,,,,,2368,2380,6834,6846,
6097,376231,中綱湖,幅,41,141,137.84333,41,1663,137.84333,41,150,41,1672,,True,,,,,2393,2402,6911,6920,
6098,376231,中綱湖,貯水量,45,0,0.0008 km3,45,0,"0.0008 <a href=""/index.php/%E7%AB%8B%E6%96%B9%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""立方メートル"">km<sup>3",45,10,45,106,,True,True,True,True,True,2513,2523,8072,8178,True
6099,376231,中綱湖,水面標高,46,0,815  m,46,0,815  m,46,6,46,6,,True,True,True,True,True,2528,2534,8412,8418,True
6100,376231,中綱湖,形成時期,47,0,構造湖（断層湖,47,0,構造湖（断層湖,47,7,47,7,,True,,,,,2536,2543,8584,8591,
6101,376231,中綱湖,形成時期,47,0,構造湖（断層湖）,47,0,構造湖（断層湖）,47,8,47,8,,True,,,,,2536,2544,8584,8592,
6102,376231,中綱湖,透明度,50,0,4 m,50,0,4 m,50,3,50,3,,True,True,True,True,,2561,2564,9231,9234,True
6103,376231,中綱湖,産業,59,2,観光,59,121,観光,59,4,59,123,,True,,True,,,2652,2654,10737,10739,True
6104,376231,中綱湖,産業,79,0,観光,79,54,観光,79,2,79,56,,True,,True,,,2914,2916,13019,13021,True
6105,376231,中綱湖,別名,80,3,フナ,80,112,フナ,80,5,80,114,,True,,,,,2919,2921,13145,13147,
6106,376231,中綱湖,別名,80,10,ワカサギ,80,194,ワカサギ,80,14,80,198,,True,,,,,2926,2930,13227,13231,
6107,376231,中綱湖,別名,80,31,ヘラブナ,80,320,ヘラブナ,80,35,80,324,,True,,,,,2947,2951,13353,13357,
6108,376231,中綱湖,別名,84,2,ブラックバス,84,97,ブラックバス,84,8,84,103,,True,,,,,3011,3017,13608,13614,
6109,376231,中綱湖,平均水深,44,0,5.7 m,44,0,5.7 m,44,5,44,5,,,True,True,True,,2505,2510,7845,7850,True
6110,376231,中綱湖,観光地,78,0,サンアルピナ鹿島槍スキー場,78,185,サンアルピナ鹿島槍スキー場,78,13,78,198,,,,,True,,2901,2914,12938,12951,
6111,376231,中綱湖,観光地,80,0,コイ,80,54,コイ,80,2,80,56,,,,,True,,2916,2918,13087,13089,
