,level_0,index,page_id,system_dicision,crowd_dicision,correct,text,attribute,system_out,crowd_out
4869,8384,8384,951230,0,0,0,"['貝類', 'など', 'の', '採集', '（', '潮干狩り', '）']",産業,0.1666666666666666,0.0
4870,2665,2665,1954629,1,0,0,['イレボ'],湖岸の地域区分,0.3333333333333333,0.0
4871,3174,3174,2159741,1,1,0,"['ヤルンツァンポ', '川']",流入・流出河川,0.6666666666666666,0.0
4872,3752,3752,2358976,1,0,0,"['64', '.', '42000']",座標・緯度,0.3333333333333333,0.0
4873,6907,6907,536433,0,0,1,['廻堰大溜池'],別名,0.1666666666666666,0.0
4874,7108,7108,54796,0,0,0,['マハチカラ'],国,0.1666666666666666,0.0
4875,5028,5028,2978850,0,0,1,"['パードレ', '湾']",観光地,0.1666666666666666,0.0
4876,4365,4365,27167,1,0,0,"['栄養', '湖', '透']",種類,0.1666666666666666,0.0
4877,1291,1291,143182,0,0,1,['観光'],産業,0.3333333333333333,0.0
4878,6665,6665,512545,0,0,0,"['東経', '140', '度', '27', '分', '35', '秒']",幅,0.1666666666666666,0.0
4879,5647,5647,3260984,1,0,0,"['エジプト', '語', 'で', '「', '大きな', '運河', '」', 'を', '意味', 'する', '「', 'mer', '-', 'wer', '」', 'が', 'ギリシャ', '語', 'に', '借入', 'さ', 'れ', 'た', 'もの', 'で', 'ある']",名前の謂れ,0.1666666666666666,0.0
4880,7594,7594,666291,1,1,0,"['北緯', '42', '.', '006', '度']",座標・緯度,0.6666666666666666,0.0
4881,7277,7277,54796,0,0,1,['アストラハン'],湖岸の地域区分,0.3333333333333333,0.0
4882,4495,4495,27167,1,0,0,"['北緯', '42', '.', '75000', '度']",島,0.1666666666666666,0.0
4883,5059,5059,2978850,0,0,1,['クアッガガイ'],動物,0.1666666666666666,0.0
4884,8426,8426,951230,1,0,0,"['紅', '藻類']",植物,0.1666666666666666,0.0
4885,6880,6880,536433,1,1,0,"['北緯', '40', '度', '44', '分', '46', '秒']",座標・緯度,0.6666666666666666,0.0
4886,6206,6206,407959,0,0,0,"['11', '.', '617']",島,0.1666666666666666,0.0
4887,7811,7811,679269,1,1,1,"['オプヴァルデン', '準', '州']",湖岸の地域区分,0.5,0.0
4888,3508,3508,2267968,0,0,0,['山陰'],観光地,0.1666666666666666,0.0
4889,1513,1513,1463539,1,1,1,"['人工', '池']",種類,0.8333333333333334,0.0
4890,6438,6438,443223,1,0,0,"['破局', '噴火', ')', 'によって', '形成', 'さ', 'れ', 'た', 'と', '考え', 'られ', 'て', 'いる', '。', 'まず', '84', '万', '年', '前', 'に', 'カルデラ', '南東', '部', 'から', '噴火', 'が', '起き', 'た']",成因,0.1666666666666666,0.0
4891,7729,7729,666576,0,0,0,"['東経', '140', '度', '09', '分', '47', '.', '5', '秒']",幅,0.1666666666666666,0.0
4892,6714,6714,530799,0,0,0,['クサガメ'],別名,0.1666666666666666,0.0
4893,2065,2065,172318,0,0,0,['鴨'],動物,0.1666666666666666,0.0
4894,8375,8375,951230,0,0,0,['紅'],動物,0.1666666666666666,0.0
4895,1636,1636,1570369,1,1,1,"['約', '970', 'm']",水面標高,0.6666666666666666,0.0
4896,8325,8325,951230,0,0,0,['地域'],動物,0.1666666666666666,0.0
4897,3008,3008,2035418,0,1,1,['ため池'],種類,0.8333333333333334,0.0
4898,312,312,1079315,1,0,0,['小堀'],湖岸の地域区分,0.1666666666666666,0.0
4899,743,743,1250740,0,1,1,['アメリカ合衆国'],国,0.8333333333333334,0.0
4900,4493,4493,27167,1,1,0,"['山', '線', '鉄橋']",橋・トンネル,0.5,0.0
4901,1439,1439,145876,0,0,0,['農業'],産業,0.1666666666666666,0.0
4902,2097,2097,172318,1,0,0,"['東経', '143', '度', '52', '分', '33', '秒']",幅,0.1666666666666666,0.0
4903,6048,6048,376231,1,0,0,"['5', '.', '7', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
4904,668,668,1163585,1,1,0,"['霧', '敷', '川']",流入・流出河川,0.6666666666666666,0.0
4905,6825,6825,530799,0,0,0,"['み', 'どろ', '池']",動物,0.1666666666666666,0.0
4906,6799,6799,530799,1,1,1,['トンボ'],動物,0.5,0.0
4907,1179,1179,143182,0,0,0,"['29', '.', '5', '▁', 'm']",成因,0.1666666666666666,0.0
4908,3291,3291,2239242,0,0,1,"['101', ',', '000', 'm', '³']",貯水量,0.3333333333333333,0.0
4909,2383,2383,192531,1,0,0,"['塩', '湖']",水質（淡水・汽水）,0.1666666666666666,0.0
4910,8449,8449,951230,0,0,0,['藻類'],植物,0.1666666666666666,0.0
4911,5196,5196,3107872,0,1,1,['沼'],種類,0.8333333333333334,0.0
4912,5370,5370,3249598,1,0,0,['ヒドリガモ'],所在地,0.1666666666666666,0.0
4913,2932,2932,2032404,0,0,0,"['タール', 'ピット']",別名,0.1666666666666666,0.0
4914,2324,2324,183867,0,0,0,['ブラウントラウト'],別名,0.1666666666666666,0.0
4915,1873,1873,1681249,1,1,1,['オランダ'],国,0.8333333333333334,0.0
4916,1805,1805,159245,1,0,0,"['西経', '87', '度']",幅,0.1666666666666666,0.0
4917,3079,3079,2040069,1,1,1,['ヌー'],動物,0.5,0.0
4918,1940,1940,1681666,0,0,0,['Esox'],別名,0.1666666666666666,0.0
4919,2129,2129,1736120,1,0,0,"['渡良瀬川', 'が', '作り上げ', 'た', '大間々', '扇状地', 'の', '扇', '頂', '近く', 'に', 'ある', '沼']",成因,0.1666666666666666,0.0
4920,4950,4950,2978850,0,0,0,['州'],湖岸の地域区分,0.1666666666666666,0.0
4921,5390,5390,3249598,1,1,0,"['潟', '湖']",種類,0.8333333333333334,0.0
4922,8281,8281,951230,1,1,1,['フジイロハマグリ'],動物,0.5,0.0
4923,3096,3096,2040069,0,0,1,['観光'],産業,0.1666666666666666,0.0
4924,6802,6802,530799,1,1,1,"['スジ', 'エビ']",動物,0.6666666666666666,0.0
4925,2562,2562,192615,1,0,0,"['84', '.', '000']",座標・経度,0.3333333333333333,0.0
4926,2747,2747,196428,0,1,1,['長門川'],流入・流出河川,0.6666666666666666,0.0
4927,7388,7388,54796,1,0,0,"['300', 'km', '3']",貯水量,0.1666666666666666,0.0
4928,277,277,1054775,0,0,0,"['-', '71', '.', '84167']",座標・経度,0.1666666666666666,0.0
4929,2488,2488,192531,0,0,0,['無'],貯水量,0.1666666666666666,0.0
4930,6016,6016,3608508,0,1,1,"['ま', 'ん', 'ここ']",読み,0.5,0.0
4931,485,485,1114951,0,0,1,"['葉', '楡', '澤']",別名,0.1666666666666666,0.0
4932,3749,3749,2358976,1,0,0,"['64', '.']",座標・緯度,0.1666666666666666,0.0
4933,2023,2023,172318,0,0,0,"['12', '.', '2', '▁', 'm']",座標・緯度,0.1666666666666666,0.0
4934,2935,2935,2032404,0,1,1,"['トリニダード', '島', 'ラ', '・', 'ブレア']",所在地,0.6666666666666666,0.0
4935,1127,1127,141263,0,1,1,"['5', '.', '43', '[', '1', ']', '▁', 'km', '2']",面積,0.6666666666666666,0.0
4936,8497,8497,951230,0,0,0,"['マリン', 'シティー', '泡瀬']",別名,0.1666666666666666,0.0
4937,3829,3829,2378497,1,1,0,"['北緯', '64', '.', '617', '度']",座標・緯度,0.6666666666666666,0.0
4938,6268,6268,427667,1,1,1,"['イスラエル', '北部']",国内位置,0.5,0.0
4939,526,526,1114951,0,0,1,"['シロウオ', '類', 'の', '養殖']",産業,0.1666666666666666,0.0
4940,6465,6465,443223,1,1,1,"['176', '▁', '▁', 'km']",周囲長,0.8333333333333334,0.0
4941,654,654,1163585,0,0,0,['コウノトリ'],別名,0.1666666666666666,0.0
4942,3938,3938,2384665,0,0,0,"['東経', '136', '.', '86889', '度']",幅,0.1666666666666666,0.0
4943,2528,2528,192531,0,0,1,['タトワン'],湖岸の地域区分,0.1666666666666666,0.0
4944,6410,6410,443223,1,1,0,"['北緯', '2', '.', '6845', '度']",座標・緯度,0.6666666666666666,0.0
4945,1024,1024,141263,0,0,0,['ウグイ'],別名,0.1666666666666666,0.0
4946,6739,6739,530799,0,0,0,"['影', 'だに', '見え', 'じ', '▁', 'み', 'どろ', '池']",別名,0.1666666666666666,0.0
4947,2300,2300,183867,0,0,0,"['手前', 'の', '半島', 'は', '八丁出島']",別名,0.1666666666666666,0.0
4948,1285,1285,143182,1,1,1,"['764', '▁', '▁', 'm']",水面標高,0.8333333333333334,0.0
4949,1945,1945,1681666,0,1,1,"['ルツェルン', '湖', 'の', '北側']",所在地,0.5,0.0
4950,1634,1634,1570369,1,0,0,"['36', '.', '083']",座標・経度,0.3333333333333333,0.0
4951,5020,5020,2978850,1,0,1,"['砂漠', 'の', '大', '聖堂']",観光地,0.3333333333333333,0.0
4952,3284,3284,2239242,0,0,0,"['し', 'ち', 'ほん', 'ぎいけ']",読み,0.1666666666666666,0.0
4953,371,371,1096642,1,1,0,"['さくら草', '公園']",公園,0.5,0.0
4954,479,479,1114951,0,0,0,"['シロウオ', '類']",別名,0.1666666666666666,0.0
4955,7362,7362,54796,0,1,1,"['中央アジア', 'と', '東', 'ヨーロッパ', 'の', '境界']",所在地,0.8333333333333334,0.0
4956,8598,8598,97785,1,0,0,"['北', 'アメリカ']",読み,0.1666666666666666,0.0
4957,7556,7556,569950,1,0,0,"['斜面', 'に', '降っ', 'た', '雨水', 'が', '、', '1', '～', '2', 'ヵ月', '後', 'に', '崖', '下', '泉', 'として', '湧き', '出し', 'て', 'できる']",成因,0.1666666666666666,0.0
4958,3610,3610,2280167,0,0,0,['マール・'],島,0.1666666666666666,0.0
4959,4650,4650,2966274,1,0,0,['立'],所在地,0.1666666666666666,0.0
4960,6115,6115,399336,0,1,1,"['19', '平方キロメートル']",面積,0.8333333333333334,0.0
4961,4448,4448,27167,0,0,1,"['支笏湖', 'ビジターセンター']",観光地,0.3333333333333333,0.0
4962,5526,5526,3249598,1,0,0,"['24', 'ヘクタール', '[', '1']",面積,0.1666666666666666,0.0
4963,3156,3156,2159741,1,0,0,"['東経', '90', '度', '41', '分']",幅,0.1666666666666666,0.0
4964,4756,4756,2966274,0,0,0,"['東経', '138', '度', '16', '分', '5', '.', '82', '秒']",幅,0.1666666666666666,0.0
4965,8172,8172,881742,0,0,0,"['モー', 'タラ']",湖岸の地域区分,0.1666666666666666,0.0
4966,2158,2158,1772665,0,0,0,"['氷河', 'に', '覆わ', 'れる', 'こと', 'によって', '中断', 'さ', 'れる', 'こと', 'なく', '堆積', 'し', '、', '古代', 'の', '気候', '変動']",成因,0.1666666666666666,0.0
4967,4996,4996,2978850,1,0,1,"['3', ',', '700', '.', '0', '▁', 'フィート']",水面標高,0.3333333333333333,0.0
4968,3311,3311,2255681,1,1,1,"['クラスノヤルスク', '地方']",所在地,0.6666666666666666,0.0
4969,1740,1740,159245,1,1,1,"['淡水', '湖']",種類,0.8333333333333334,0.0
4970,1953,1953,1681666,1,1,1,['湖'],種類,0.6666666666666666,0.0
4971,6159,6159,407959,1,1,0,"['西経', '85', '度', '21', '分']",座標・経度,0.6666666666666666,0.0
4972,5522,5522,3249598,1,0,0,"['134', '.', '0939722']",幅,0.1666666666666666,0.0
4973,1479,1479,145876,1,0,0,"['140', '.', '100']",幅,0.1666666666666666,0.0
4974,4393,4393,27167,0,1,1,['美笛川'],流入・流出河川,0.8333333333333334,0.0
4975,8150,8150,881742,1,0,0,['ビシングショ'],島,0.1666666666666666,0.0
4976,3905,3905,2384665,1,0,1,"['富山', '県', '南', '砺', '市', '桜', 'ヶ', '池', '公園']",公園,0.3333333333333333,0.0
4977,2380,2380,192531,1,0,0,['塩'],水質（淡水・汽水）,0.1666666666666666,0.0
4978,6845,6845,530799,0,0,0,"['みぞ', 'ろ', '池']",動物,0.1666666666666666,0.0
4979,7886,7886,687963,0,0,1,['イグサ'],植物,0.3333333333333333,0.0
4980,2512,2512,192531,0,0,0,"['451', '▁', 'm', '▁', '(', '1', ',', '4']",成因,0.1666666666666666,0.0
4981,4876,4876,2978850,1,1,0,"['西経', '111', '度', '29', '分', '03', '秒']",座標・経度,0.5,0.0
4982,2806,2806,196428,1,1,0,"['487', '.', '18', '▁', 'km', '2']",面積,0.5,0.0
4983,2110,2110,172318,0,0,0,['ヒメマス'],別名,0.1666666666666666,0.0
4984,7845,7845,687963,1,1,0,"['498', '.', '8', 'm']",水面標高,0.5,0.0
4985,1514,1514,1463539,0,0,0,"['円', '墳']",種類,0.1666666666666666,0.0
4986,3557,3557,2280167,0,1,1,['マケドニア共和国'],国,0.8333333333333334,0.0
4987,3039,3039,2040069,1,1,0,"['東経', '24', '度', '57', '分', '3', '秒']",座標・経度,0.8333333333333334,0.0
4988,5701,5701,3299335,0,0,0,"['三郷', '市']",所在地,0.1666666666666666,0.0
4989,4178,4178,2433098,0,0,0,"['小林', '後', '沼']",動物,0.1666666666666666,0.0
4990,1381,1381,145876,1,1,0,"['北緯', '37', '度', '29', '分']",座標・緯度,0.6666666666666666,0.0
4991,2434,2434,192531,1,0,0,"['5', ',', '380', '▁', 'ft']",平均水深,0.1666666666666666,0.0
4992,146,146,1050701,0,0,0,"['東経', '139', '度', '6', '分', '20', '秒']",幅,0.1666666666666666,0.0
4993,5369,5369,3249598,1,0,0,"['鳥取', '県', '鳥取']",所在地,0.1666666666666666,0.0
4994,941,941,134839,0,0,0,"['km', '3']",貯水量,0.1666666666666666,0.0
4995,4896,4896,2978850,0,1,1,"['ダーティデビル', '川']",流入・流出河川,0.8333333333333334,0.0
4996,7038,7038,54796,1,0,0,"['アムダリア', '川下', '流']",流入・流出河川,0.1666666666666666,0.0
4997,4158,4158,2433098,1,1,0,"['自然', '沼']",種類,0.6666666666666666,0.0
4998,8603,8603,97785,0,0,0,"['この', '湖', 'の', '名', 'に', 'ちなん', 'で', '名付け', 'られ', 'た']",名前の謂れ,0.1666666666666666,0.0
4999,2287,2287,183867,1,0,0,"['薬師堂', '跡']",観光地,0.1666666666666666,0.0
5000,1129,1129,141263,1,0,0,"['海', '跡', '湖']",形成時期,0.1666666666666666,0.0
5001,5823,5823,344043,1,0,0,"['松本', '市']",所在地,0.1666666666666666,0.0
5002,5805,5805,3415799,1,1,1,"['イエロー', 'ヘッド', '川']",流入・流出河川,0.8333333333333334,0.0
5003,2400,2400,192531,1,0,0,"['北緯', '38', '度', '38', '分']",島,0.1666666666666666,0.0
5004,6770,6770,530799,0,1,1,['ホロムイソウ'],植物,0.5,0.0
5005,7462,7462,54796,0,0,0,"['り', 'かい']",動物,0.1666666666666666,0.0
5006,2762,2762,196428,0,0,0,['花'],流入・流出河川,0.1666666666666666,0.0
5007,6717,6717,530799,0,0,0,['ルリビタキ'],別名,0.1666666666666666,0.0
5008,4394,4394,27167,1,1,1,"['オコタンペ', '川']",流入・流出河川,0.8333333333333334,0.0
5009,4220,4220,2493111,0,0,1,"['浅間', '川']",流入・流出河川,0.3333333333333333,0.0
5010,3730,3730,2354120,1,1,1,['タンカイザリガニ'],動物,0.5,0.0
5011,6232,6232,407959,1,1,1,"['32', '▁', '▁', 'm']",水面標高,0.8333333333333334,0.0
5012,3362,3362,2255681,1,0,0,"['タイ', 'ミル', '川']",流入・流出河川,0.1666666666666666,0.0
5013,829,829,1303518,1,0,0,"['東経', '167', '度', '48', '分', '0', '秒']",幅,0.1666666666666666,0.0
5014,3608,3608,2280167,1,0,0,"['マール・グラッド', '島', 'プレスパ', '湖']",島,0.1666666666666666,0.0
5015,7763,7763,666576,0,0,0,['ハシビロガモ'],別名,0.1666666666666666,0.0
5016,4697,4697,2966274,1,0,1,"['赤沼', '溜池']",別名,0.3333333333333333,0.0
5017,2591,2591,192615,0,0,0,"['ft', ')', '20', 'px', '▁', 'プロジェ']",水面標高,0.1666666666666666,0.0
5018,6910,6910,536433,0,0,0,['白鳥'],別名,0.1666666666666666,0.0
5019,4770,4770,2966274,0,0,0,['イン'],動物,0.1666666666666666,0.0
5020,1189,1189,143182,0,1,1,"['稲尾', '沢川']",流入・流出河川,0.5,0.0
5021,1269,1269,143182,1,0,0,"['8', 'm']",透明度,0.1666666666666666,0.0
5022,7609,7609,666291,1,1,1,['火口湖'],種類,0.8333333333333334,0.0
5023,7485,7485,54796,0,0,0,"['7', ',', '000', 'km']",長さ,0.1666666666666666,0.0
5024,581,581,1146256,1,1,1,['湖'],種類,0.5,0.0
5025,5555,5555,3249598,0,0,0,['コサギ'],別名,0.1666666666666666,0.0
5026,6779,6779,530799,1,0,0,['ミズゴケ'],植物,0.1666666666666666,0.0
5027,350,350,1096642,1,1,0,"['1060', '万', 'm', '3']",貯水量,0.5,0.0
5028,5848,5848,3517196,1,0,0,"['福井', '県', '大野', '市']",所在地,0.3333333333333333,0.0
5029,7563,7563,604174,1,1,1,"['福島', '県', '郡山', '市', '大槻', '町']",所在地,0.8333333333333334,0.0
5030,8314,8314,951230,1,0,0,['海草'],動物,0.3333333333333333,0.0
5031,2472,2472,192531,0,1,1,"['3', ',', '755', '▁', 'km', '2']",面積,0.8333333333333334,0.0
5032,5601,5601,3249598,0,0,0,"['周', '廻', '三', '十', '五', '町', '四', '十', '五', '間']",長さ,0.1666666666666666,0.0
5033,2351,2351,183867,1,1,1,"['163', '▁', 'm']",最大水深,0.6666666666666666,0.0
5034,8620,8620,97785,0,1,1,"['セントローレンス', '川']",流入・流出河川,0.8333333333333334,0.0
5035,822,822,1303518,0,1,1,"['フィヨルド', 'ランド', '国立', '公園']",公園,0.6666666666666666,0.0
5036,4243,4243,2519245,0,0,0,"['East', '▁', 'Lake']",動物,0.1666666666666666,0.0
5037,3228,3228,2197972,0,0,0,"['136', '.', '81389']",座標・経度,0.1666666666666666,0.0
5038,6718,6718,530799,0,0,0,['ミズグモ'],別名,0.1666666666666666,0.0
5039,7352,7352,54796,0,0,0,['ウズボイ'],別名,0.1666666666666666,0.0
5040,3519,3519,2267968,1,0,0,"['海', '跡', '湖']",形成時期,0.1666666666666666,0.0
5041,67,67,1050701,0,1,1,"['静岡', '県', '伊東', '市']",所在地,0.8333333333333334,0.0
5042,531,531,1114951,1,1,1,['フナ'],動物,0.5,0.0
5043,7700,7700,666576,1,1,1,['ミシシッピアカミミガメ'],動物,0.5,0.0
5044,2900,2900,196428,0,0,0,"['0', '.', '1000', '.', '0990', '.', '1100', '.', '1100', '.', '1000', '.', '0860', '.', '0850', '.', '0910', '.', '1100', '.', '0950', '.', '0960', '.', '1202011']",長さ,0.1666666666666666,0.0
5045,5895,5895,3517196,0,0,0,"['東経', '136', '度', '43', '分', '38', '.', '2', '秒']",幅,0.1666666666666666,0.0
5046,7082,7082,54796,0,0,1,"['モンゴル', '帝国']",国,0.3333333333333333,0.0
5047,8089,8089,838764,0,0,0,['ベッコウトンボ'],別名,0.1666666666666666,0.0
5048,6696,6696,530799,1,0,0,"['み', 'どろ', 'いけ']",読み,0.3333333333333333,0.0
5049,53,53,1014896,0,0,0,"['モノサシ', 'トンボ']",別名,0.1666666666666666,0.0
5050,5958,5958,3550700,1,0,0,['25056'],座標・経度,0.1666666666666666,0.0
5051,2463,2463,192531,0,0,0,"['海抜', '1', ',', '640', 'メートル']",水面標高,0.1666666666666666,0.0
5052,6299,6299,435939,1,1,0,"['北緯', '35', '度', '1', '分', '46', '秒']",座標・緯度,0.6666666666666666,0.0
5053,3646,3646,2280167,1,0,0,"['東経', '21', '度', '02', '分']",幅,0.1666666666666666,0.0
5054,7778,7778,666576,0,1,1,['ヒシ'],植物,0.6666666666666666,0.0
5055,7528,7528,54796,0,0,0,['km'],周囲長,0.1666666666666666,0.0
5056,1557,1557,1564352,0,1,1,"['山形', '県', '▁', '鶴岡', '市']",所在地,0.8333333333333334,0.0
5057,357,357,1096642,1,0,1,"['羽根', '倉橋']",橋・トンネル,0.3333333333333333,0.0
5058,6424,6424,443223,1,1,1,"['サモシール', '島']",島,0.6666666666666666,0.0
5059,6239,6239,427667,1,1,1,"['Lake', '▁', 'Merom']",別名,0.6666666666666666,0.0
5060,7373,7373,54796,1,0,0,"['ギーラーン', '州']",所在地,0.1666666666666666,0.0
5061,8117,8117,881742,0,0,0,['羊'],別名,0.1666666666666666,0.0
5062,2988,2988,2035418,1,1,1,['日本'],国,0.8333333333333334,0.0
5063,2390,2390,192531,0,0,1,"['ウラルトゥ', '王国']",国,0.1666666666666666,0.0
5064,227,227,1054775,0,0,0,"['Cranston', '▁', 'Print', '▁', 'Works']",別名,0.1666666666666666,0.0
5065,8558,8558,97785,0,0,0,['トロ'],所在地,0.1666666666666666,0.0
5066,5477,5477,3249598,0,0,0,['plumage'],動物,0.1666666666666666,0.0
5067,6158,6158,407959,0,0,0,"['11', '.']",座標・緯度,0.1666666666666666,0.0
5068,7068,7068,54796,0,0,1,['アゼルバイジャン'],国,0.3333333333333333,0.0
5069,7643,7643,666291,0,0,0,['ティエンチ'],読み,0.1666666666666666,0.0
5070,779,779,1250740,1,0,0,['トウモロコシ'],植物,0.3333333333333333,0.0
5071,1317,1317,143182,0,0,0,['キザキコミズシタダミ'],別名,0.1666666666666666,0.0
5072,1393,1393,145876,1,1,0,"['東経', '140', '.', '100', '度']",座標・経度,0.5,0.0
5073,8308,8308,951230,0,0,0,['レクリエーション'],動物,0.1666666666666666,0.0
5074,368,368,1096642,0,0,1,"['羽根', '倉橋']",橋・トンネル,0.1666666666666666,0.0
5075,1255,1255,143182,0,0,0,['masou'],動物,0.1666666666666666,0.0
5076,7964,7964,695828,1,0,0,"['138', '.', '56083']",座標・経度,0.1666666666666666,0.0
5077,5953,5953,3550700,0,0,0,['西経'],座標・経度,0.1666666666666666,0.0
5078,8633,8633,97785,0,0,0,"['43', '.', '700']",島,0.1666666666666666,0.0
5079,6070,6070,376231,1,1,0,"['構造', '湖']",種類,0.8333333333333334,0.0
5080,1436,1436,145876,1,0,0,['農業'],産業,0.3333333333333333,0.0
5081,1188,1188,143182,0,1,1,['農具川'],流入・流出河川,0.6666666666666666,0.0
5082,1682,1682,1570369,1,1,1,['フラミンゴ'],動物,0.5,0.0
5083,3773,3773,2358976,1,0,0,['Jökulhlaup'],別名,0.3333333333333333,0.0
5084,1876,1876,1681249,1,1,1,"['人工', '湖']",成因,0.5,0.0
5085,884,884,134839,1,1,1,['汽水湖'],種類,0.8333333333333334,0.0
5086,8311,8311,951230,0,0,0,['生物'],動物,0.1666666666666666,0.0
5087,4192,4192,2493111,1,0,0,"['北埼玉', '郡']",所在地,0.1666666666666666,0.0
5088,3699,3699,2354120,1,0,0,"['淡海', '耕地', '整理', '組合', 'により', '赤坂', '川', '上流', 'の', '窪地', 'に', '堰堤', 'を', '着手']",成因,0.1666666666666666,0.0
5089,1609,1609,1570369,0,0,1,['ケニア'],国,0.3333333333333333,0.0
5090,4978,4978,2978850,1,0,0,"['恐竜', '国定', '公園']",公園,0.3333333333333333,0.0
5091,4733,4733,2966274,1,1,1,['ザゼンソウ'],植物,0.5,0.0
5092,1197,1197,143182,0,0,0,['高瀬川'],流入・流出河川,0.1666666666666666,0.0
5093,6022,6022,3608508,0,1,1,"['ビオビオ', '州']",所在地,0.5,0.0
5094,7550,7550,569950,1,0,0,"['昭和', '29', '年']",形成時期,0.1666666666666666,0.0
5095,2478,2478,192531,0,1,1,"['3', ',', '755', '▁', 'km', '2']",面積,0.5,0.0
5096,5508,5508,3249598,1,0,0,['コメ'],植物,0.1666666666666666,0.0
5097,7223,7223,54796,0,0,1,['トルクメニスタン'],国,0.1666666666666666,0.0
5098,7213,7213,54796,0,0,1,['アゼルバイジャン'],国,0.1666666666666666,0.0
5099,7056,7056,54796,1,1,1,['ロシア'],国,0.6666666666666666,0.0
5100,8050,8050,838764,1,0,0,"['131', '.', '25639']",座標・経度,0.1666666666666666,0.0
5101,7715,7715,666576,1,1,1,['コサギ'],動物,0.6666666666666666,0.0
5102,599,599,1154671,1,1,0,"['福島', '県', '福島', '市', '、', '吾妻', '連峰', '一切経山', 'の', '山腹']",所在地,0.5,0.0
5103,8290,8290,951230,0,0,0,['トチカガミ'],動物,0.1666666666666666,0.0
5104,4529,4529,27167,0,0,0,['滝'],構成する湖沼,0.1666666666666666,0.0
5105,1427,1427,145876,0,0,0,"['縄文', '時代', '中期', 'から', '後期']",形成時期,0.1666666666666666,0.0
5106,7085,7085,54796,1,0,0,['ロシア'],国,0.3333333333333333,0.0
5107,894,894,134839,1,0,0,"['春', '国', '岱原生', '野鳥', '公園']",公園,0.1666666666666666,0.0
5108,402,402,1096642,1,1,0,"['東経', '139', '度', '37', '分', '39', '.', '8', '秒']",座標・経度,0.6666666666666666,0.0
5109,3133,3133,2159741,0,0,1,"['246', '▁', 'sq', '▁', 'mi']",面積,0.3333333333333333,0.0
5110,4723,4723,2966274,0,0,0,"['江戸', '時代']",形成時期,0.1666666666666666,0.0
5111,7649,7649,666291,0,1,1,"['1', ',', '260', '▁', 'ft']",最大水深,0.5,0.0
5112,419,419,1096642,0,0,0,"['埼玉', '県', '和光', '市']",湖岸の地域区分,0.1666666666666666,0.0
5113,8372,8372,951230,0,0,0,"['生態', '系']",動物,0.1666666666666666,0.0
5114,972,972,141263,1,1,1,"['青森', '県', '上北', '郡', '六', 'ヶ所', '村']",所在地,0.8333333333333334,0.0
5115,1997,1997,1690143,1,1,0,"['東経', '13', '度', '48', '分', '00', '.', '0', '秒']",座標・経度,0.6666666666666666,0.0
5116,3529,3529,2267968,0,0,0,['カキ'],別名,0.1666666666666666,0.0
5117,1543,1543,1463539,1,0,0,"['平池', '2', '号', '墳']",観光地,0.1666666666666666,0.0
5118,1855,1855,1594389,1,0,0,['1'],周囲長,0.1666666666666666,0.0
5119,6884,6884,536433,1,1,0,"['東経', '140', '度', '23', '分', '46', '秒']",座標・経度,0.6666666666666666,0.0
5120,7420,7420,54796,1,0,0,['石油'],産業,0.1666666666666666,0.0
5121,5239,5239,3113847,1,1,0,"['さき', 'たま', '古墳', '公園']",公園,0.5,0.0
5122,6183,6183,407959,0,1,1,"['淡水', '湖']",種類,0.8333333333333334,0.0
5123,8292,8292,951230,1,0,0,['リュウキュウスガモ'],動物,0.3333333333333333,0.0
5124,2836,2836,196428,1,0,1,"['印旛', '郡', '栄', '町']",湖岸の地域区分,0.3333333333333333,0.0
5125,2941,2941,2032404,1,0,0,"['トリニダード', '島']",所在地,0.1666666666666666,0.0
5126,4568,4568,2802797,1,0,0,"['フエゴ', '州']",湖岸の地域区分,0.1666666666666666,0.0
5127,8337,8337,951230,0,0,0,['緑藻類'],動物,0.1666666666666666,0.0
5128,6122,6122,399336,0,1,1,"['ケルン', 'テン', '州']",所在地,0.8333333333333334,0.0
5129,2493,2493,192531,0,0,0,['ヴァン'],所在地,0.1666666666666666,0.0
5130,1611,1611,1570369,0,0,0,['トバレ'],国,0.1666666666666666,0.0
5131,1591,1591,1564352,1,1,0,"['北緯', '38', '度', '21', '分', '45', '秒']",座標・緯度,0.6666666666666666,0.0
5132,7112,7112,54796,0,0,0,['イラン'],国,0.1666666666666666,0.0
5133,5210,5210,3107872,0,0,0,['ムジナモ'],動物,0.1666666666666666,0.0
5134,2094,2094,172318,0,0,0,"['東経', '143', '度', '52', '分', '33', '秒']",幅,0.1666666666666666,0.0
5135,3808,3808,2358976,0,0,0,"['-', '17', '.', '33000']",幅,0.1666666666666666,0.0
5136,3175,3175,2159741,0,0,1,['観光'],産業,0.1666666666666666,0.0
5137,1544,1544,1463539,0,0,0,"['円', '墳']",観光地,0.1666666666666666,0.0
5138,2086,2086,172318,1,0,0,"['の', '川']",流入・流出河川,0.1666666666666666,0.0
5139,2908,2908,2032404,1,0,0,"['10', '.', '23250']",座標・緯度,0.3333333333333333,0.0
5140,7785,7785,679269,1,1,1,['スイス'],国,0.6666666666666666,0.0
5141,2619,2619,192615,0,0,0,"['15', '▁', 'm', '▁', '(', '49']",成因,0.1666666666666666,0.0
